Gene1,Gene2,Ka,Ks,Ka/Ks,Species,Organism_Name
cacna1ha,LOC108888470,0.4250916552388394,2.2576883782412303,0.1882862397378293,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ha,cacna1g,0.4382699796873169,1.750239753052555,0.2504056823774799,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ha,LOC108889050,0.4832202639016421,2.301840880172234,0.2099277443823507,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ha,cacna1ia,0.4952018436597204,1.9396418204718944,0.2553058190605743,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ha,LOC108875725,0.3208877720033841,1.007929177552598,0.3183634119835159,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ha,LOC108893479,0.3211853844293875,0.9455024395747592,0.3396981022850042,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
loxhd1b,LOC108874131,0.1651992111468841,2.124021803295907,0.0777766079851627,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1ab,0.1857069807843921,1.3413837439825589,0.1384443352750268,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1ba,0.3523849609626611,2.0509757476883137,0.1718133241506339,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1db,0.6452131641734272,2.334674232278408,0.2763611107935019,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1da,0.6177818487780833,2.3673189094659266,0.2609626638421337,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,LOC108877469,0.5231202046730761,2.732320522834474,0.191456383063872,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,LOC108876486,0.5792877933694015,2.0067474206455937,0.2886700076998419,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1fb,0.6332264658755241,2.328379892286693,0.2719601161190388,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1aa,cacna1fa,0.6990983059418291,3.2444557745399445,0.2154747527852986,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,LOC108889050,0.526412697038502,1.780653486532433,0.2956289368032043,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,cacna1ia,0.5181202454281859,1.554763621447595,0.3332469568240729,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,LOC108875725,0.4311901745870186,1.7002064794628549,0.2536104760189152,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,LOC108893479,0.4317578175993521,1.6353130942648413,0.2640215009061918,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,LOC108884986,1.0170343671647248,1.3791701601768809,0.7374248635384401,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1g,scn8aa,1.0613181660482405,1.746207811845538,0.6077845711425095,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,LOC108885358,0.3541529581191357,1.7768061256972212,0.1993199781322037,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,abca1b,0.3692547169908945,1.3792797190120418,0.267715614099935,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,LOC108892258,0.4564778586585497,2.916606185730796,0.1565099398375488,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,abca4a,0.4672736712815141,1.9931747217527347,0.2344368841235395,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,abca4b,0.4662772764258661,2.4597939628243486,0.1895594848482692,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,abca3b,0.681699907009287,2.8692398503948584,0.2375890279495013,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca7,abca5,0.9610890346315868,2.128119661338316,0.4516141888502568,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kif26ba,LOC108890101,0.789998916563649,2.520888626742855,0.3133811260771074,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
tnca,tncb,0.2484609068654391,1.8049698081890784,0.1376537744499556,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
tnca,tnr,0.5368476025089519,2.2018387249168034,0.2438178584261373,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893349,LOC108872871,0.2462435543941011,3.063154933641604,0.0803888669455438,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893349,LOC108882265,0.2511467547343606,2.218641487625852,0.1131984397367014,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893640,rimbp2b,0.7296757928693898,3.766217738556452,0.1937423281185718,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893640,rimbp2a,0.678417337150524,2.4973445420334426,0.2716554827465369,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,cacna1db,0.3037316819459731,2.055325808791419,0.1477778757250047,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,cacna1da,0.2750095986273002,2.028164772044632,0.135595294040167,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,cacna1fb,0.3499835407762146,1.6134454533019964,0.2169168719400807,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,LOC108877469,0.2656143542844387,2.3996407642839945,0.1106892157517138,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,LOC108876486,0.3049901662403448,1.963156956086054,0.1553569954225176,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,cacna1fa,0.4010090679123382,2.3891805752394206,0.1678437670506144,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,cacna1ab,0.6484009863172573,2.696097248863155,0.240496141817831,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,LOC108893479,0.8665361966988091,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1c,LOC108889050,1.0610101599433468,2.434269381732236,0.4358639055749564,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,cacna1ab,0.3676895511696914,2.1305704122687783,0.1725779861826534,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,cacna1db,0.6768864571576877,2.4296004833180294,0.278599902249478,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,cacna1da,0.6528092514497084,3.6141358171040303,0.180626651704749,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,LOC108876486,0.588031553802866,2.093520482762961,0.2808816816670457,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,cacna1fb,0.6883417921801326,3.3539864965820483,0.2052309372388952,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,LOC108877469,0.5638082989231237,2.597294720549075,0.2170752107808286,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,cacna1fa,0.6828975096937734,2.3693881012339526,0.2882168224522304,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ba,LOC108889050,1.1722001257147725,2.2139554089519997,0.5294596815161903,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108874983,LOC108875257,0.0722972311828408,0.0979716249041237,0.7379405134251047,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108882265,LOC108872871,0.0825282195033615,0.941680853958605,0.0876392666968138,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875546,shank2b,0.6946060795927468,2.5077300635173208,0.2769859841367847,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
pcnx1,LOC108893798,0.5343920283718717,2.3524354366062,0.2271654388708009,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
pcnx1,pcnx2,0.6007206456436809,1.8553256364608224,0.3237817846303262,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108881337,myo9b,0.3786923020922042,2.0128774300940293,0.1881348046485443,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
arid1aa,LOC108900273,0.1917531338386079,1.852279116342041,0.1035228071983503,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,cacna1db,0.6601451547459632,2.289783645398045,0.2883002313658357,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,cacna1da,0.6381929830058837,2.4524913757039664,0.2602223148787612,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,LOC108877469,0.5177288347521667,2.91179841183692,0.1778038042219946,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,cacna1fb,0.6376629574233852,1.8037649886528784,0.3535177594835215,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,LOC108876486,0.5909696692325634,1.9474618436230997,0.303456353287575,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ab,cacna1fa,0.7021287771818496,2.496029307897143,0.2812982904328874,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4a,abca4b,0.2029557677682618,1.568336335106285,0.1294083183722882,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4a,LOC108885358,0.4486305693405497,2.0500784085616908,0.2188358101167961,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4a,abca1b,0.4545335914647805,1.7493751610868522,0.2598262520101107,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4a,LOC108892258,0.4667235124041271,2.619428234263759,0.178177629109701,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4a,abca3b,0.7118528770776618,1.943502660477288,0.3662731683129489,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
si:dkey-88l16.3,lrp13,0.479754714949576,5.614819837221534,0.0854443648875794,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca1b,LOC108885358,0.1351739978694188,1.6757570179391488,0.0806644378763552,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca1b,LOC108892258,0.4129607918406353,2.543076646221498,0.1623862939617695,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca1b,abca4b,0.4390602865501961,1.6398862277174195,0.2677382608190631,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108889050,0.1905783842663643,1.4858960311870628,0.1282582228274166,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108888470,0.4906543831082881,1.9925235740640792,0.2462477179667781,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108875725,0.3908043927091718,2.024135761628222,0.1930722237696187,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108893479,0.4148873469390801,1.7308266590732575,0.2397047357481913,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108885377,0.3992903994045718,1.7014282725503285,0.2346795370962432,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1ia,LOC108884986,1.0375051420801886,1.5686612957095534,0.6613952578022226,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
tdrd6,LOC108902032,0.7451230968856059,3.066127034104721,0.2430176860246021,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,cacna1da,0.1494514683613659,1.634436518415871,0.0914391392247019,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,cacna1fb,0.3251392267967816,1.9535276596657751,0.1664369711828953,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,LOC108877469,0.295865577259768,2.433266182626819,0.121591948867825,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,cacna1fa,0.3937379434929091,2.157677337757863,0.1824823093809102,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,LOC108876486,0.3315159347353242,2.013394495625484,0.164655230485437,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,LOC108893479,0.9114812001215864,3.691283593334705,0.2469279796782437,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,LOC108875725,0.901049291349358,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cacna1db,LOC108891732,1.0112062028240585,2.540433808261933,0.3980446959631225,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
brwd1,phip,0.4653450711851973,4.2509119180058015,0.1094694691776867,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
brwd1,brwd3,0.4447280637609559,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108885358,LOC108892258,0.4079168939935221,2.6569080503413014,0.153530677864867,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108885358,abca4b,0.428489530066552,2.329333499240386,0.1839537061594167,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108885358,abca3b,0.6677308405320581,2.3484745042204977,0.2843253521943983,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
plxnb1b,plxnb1a,0.2751930434554336,2.223410097661642,0.1237707086717173,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
plxnb1b,plxnb3,0.4333850498167576,1.8486822821008069,0.2344291682853514,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108890022,LOC108896076,0.4784282895468079,0.9773098077391724,0.4895359544723738,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108890022,LOC108892946,0.4829806894023147,0.9838307624467592,0.4909184667098185,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
abca4b,LOC108892258,0.4456347408083583,2.8509110553844605,0.1563130985678057,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108901017,LOC108879901,0.0008273960848337,0.0019943505186958,0.41486994240851,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108892258,abca3b,0.6864845525146432,2.450830349953049,0.280102844543195,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
cad,cps1,0.3922368258624948,2.635374499356414,0.1488353271833977,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108878867,LOC108883872,0.3248125699898453,1.992275225362817,0.1630359931473288,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108878867,myo7aa,0.3794196961742538,2.3228987056078694,0.1633388900076747,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108878867,LOC108893552,0.386119488022937,2.567804948127777,0.1503694773641051,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108902737,sdk2b,0.1022270875338814,1.5957950871295277,0.064060284655823,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108902737,sdk1b,0.4311368704042936,1.937350199156256,0.2225394616791843,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108892635,0.0606274546049127,0.037078031321841,1.635131436150436,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108873842,0.0320996069891677,0.0210421041422301,1.5254941602891303,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108890123,0.099479142414246,0.0729005503860902,1.3645869871680292,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108891814,0.0373968464070042,0.0276921765186969,1.3504480726444512,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108875104,0.3103846996883703,0.3534917855368592,0.8780535004992527,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108875004,0.3166062597189424,0.3727484773624757,0.8493831066976073,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108894666,0.174395550586398,0.1590798373832783,1.096276897531765,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108888236,0.0911606519893052,0.0603601865249901,1.510277837719457,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108890122,0.2776262771999719,0.2569419854599555,1.080501797722895,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108892802,0.0830234561317485,0.0639510522011809,1.2982344038776483,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108891198,LOC108899912,0.1270273867981974,0.1141822566436067,1.1124967270062267,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
obsl1a,obsl1b,0.2862902046720864,3.0516421339086346,0.0938151303820796,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
myo7aa,LOC108893552,0.1019440688153448,1.3788457668653722,0.0739343523874331,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
myo7aa,LOC108883872,0.4672735430396967,1.9249173701174709,0.2427499228245734,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sdk2b,sdk1b,0.4237972690122645,1.6890514555306084,0.250908441909563,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sdk2b,ptprfa,1.3873614729943575,1.895774009760204,0.731817962400405,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
ascc3,snrnp200,0.6035635667361251,2.2387306676906804,0.2696007945246578,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
tecta,LOC108888834,0.9205241931707064,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,LOC108888470,0.47789932997056,2.166547146591131,0.2205810894641698,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,LOC108875725,0.4004088718135976,2.10502016895237,0.1902161688136574,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,LOC108893479,0.3988267453361127,1.7570680286580271,0.2269842367120636,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,LOC108885377,0.3875425839695121,1.776697374881327,0.218125264014305,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,scn4ab,1.1404318400003832,2.2472952603637824,0.5074686268931903,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,LOC108884986,1.0836622051835092,1.7920488229298883,0.6047057375433493,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,scn8aa,1.0014017839616074,2.23579022925998,0.4478961267726174,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889050,scn8ab,0.9594723467921584,2.7879269680615084,0.3441526115224227,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893552,LOC108883872,0.4674896544427008,2.7719080374764005,0.1686526566257633,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dock10,zmp:0000001200,0.4075293982812279,2.8966742556940748,0.1406887217228985,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dock10,LOC108880220,0.4044559116276,2.017527061526904,0.2004711209779262,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dock10,dock11,0.4312244823547934,2.171646230306638,0.1985703179167926,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sdk1b,dscamb,1.2865887910146845,2.0598202526081746,0.6246121667099772,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
frem1a,frem1b,0.5334729062942656,2.4129459925213568,0.2210877939032627,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
plxnb1a,plxnb3,0.4501760968441989,2.280767153697933,0.1973792441347217,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
plxnb1a,LOC108895936,0.6230128106051485,2.480724937083565,0.2511414309954033,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
plxnb1a,plxnc1,1.0043725231144336,2.304856707954939,0.435763542109998,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
med13a,LOC108899776,0.1922200785258755,1.50808027879608,0.1274601102000533,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
gse1b,LOC108875256,0.4064967158628305,1.690286971285737,0.2404897646188588,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108882365,LOC108891781,0.0339544115366397,0.0544209640896468,0.6239215365737949,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
si:ch211-285f17.1,LOC108892027,0.8008393703588784,2.11833822448285,0.3780507574773086,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dysf,myofl,0.4023319738830602,3.807982267892137,0.1056548968926176,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dysf,LOC108875915,0.3848178990645581,2.545488807982709,0.1511764254699375,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chd3,chd5,0.2624577316091127,2.6586957842188417,0.0987167216222995,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chd3,chd4b,0.2807186676655926,2.022405328550211,0.1388043552411077,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chd3,LOC108887524,0.2722526251269548,1.3256025008778456,0.2053802892998939,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,LOC108875725,0.3746665725305537,2.068383664273174,0.1811397851385617,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,LOC108893479,0.3879247648408341,2.782870912026319,0.1393973263957007,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,LOC108885377,0.3652111678905268,2.140033065187517,0.1706567874260979,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,scn8aa,1.0300249337609906,2.959128717666604,0.348083855768602,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,scn8ab,0.9965159409833892,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,scn1lab,1.0549342742185666,2.065115301537194,0.5108355322500944,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888470,LOC108894819,1.1624665236914271,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108892354,si:dkey-92j12.5,0.4605705850207171,1.979519275686568,0.2326678960279256,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108892354,patj,0.6271557634055156,2.275868254230252,0.2755676925673508,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dock7,LOC108902958,0.2087928764223945,2.172210931544933,0.0961199823600444,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
dock7,dock8,0.3766242537260392,2.3722123343720973,0.1587649841748791,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108902958,dock8,0.3964454659777794,1.9893119439449511,0.1992877322153905,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893861,LOC108895272,0.0825337071454437,1.2395579181508092,0.0665831793229708,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893861,dscama,0.376993793432186,1.74989707213963,0.2154376959847295,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893861,dscamb,0.3982418658538845,1.674112695142684,0.2378823522510487,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
zmp:0000001200,LOC108880220,0.1080084592318675,2.0125701161367013,0.0536669298455046,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
zmp:0000001200,dock11,0.3358785448541011,1.8863730280669944,0.1780552095776532,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889745,LOC108889511,0.1320948934381302,1.5022799331237042,0.0879296132002935,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108889745,dock4b,0.3420693013538247,1.707855098508278,0.2002917587403078,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
